price_billion,area_m2,bedrooms_num,district,direction,furniture_std,legal_std,floors_num,frontage_m,road_width_m
8.79,41.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,5.0,4.5,3.0
8.3,34.0,3.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.25,4.0
28.0,120.0,4.5,Bắc Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,3.0,7.5,5.0
12.5,45.0,3.0,Cầu Giấy,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.0,3.0
9.0,40.0,3.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,3.0
29.5,130.0,5.0,Cầu Giấy,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,8.0,6.0
12.0,56.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
40.0,148.0,6.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,6.0,4.0
7.68,41.0,5.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.0,4.0
5.45,63.0,4.0,Khác,Tây - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
5.2,64.0,4.0,Khác,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,4.5,2.8
8.3,38.0,3.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.5
15.5,61.0,5.0,Hoàng Mai,Đông - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,5.0
12.9,48.0,4.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.8,3.0
7.85,30.0,2.0,Cầu Giấy,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,3.5,2.5
19.5,56.0,17.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.5,3.5
3.9,54.0,1.0,Khác,Đông,Không nội thất,Sổ đỏ/Sổ hồng,1.0,5.5,2.5
15.9,60.0,13.0,Hà Đông,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,3.0
6.8,37.0,4.0,Hoàng Mai,Không rõ,Không rõ,Không rõ,5.0,4.0,4.0
15.3,80.0,15.0,Thanh Xuân,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,6.0,3.0
16.8,75.0,21.0,Thanh Xuân,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,5.0,3.0
4.7,34.6,3.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,3.0
11.8,62.0,10.0,Hà Đông,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
9.3,41.0,3.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,4.0
33.0,90.0,9.0,Nam Từ Liêm,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,6.0,4.7,12.0
14.9,46.0,4.0,Khác,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,4.0
7.85,35.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
13.6,38.0,4.0,Thanh Xuân,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,6.5,4.0
7.8,42.0,4.0,Khác,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,5.0,3.0
57.0,105.0,9.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,6.0,10.0
10.8,55.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.0,2.0
12.5,50.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,8.0,4.0
10.1,30.0,4.5,Bắc Từ Liêm,Không rõ,Không rõ,Không rõ,6.0,4.6,5.0
8.3,34.0,4.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.5,4.0
15.8,50.0,4.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,5.5,4.0
7.9,30.0,4.0,Hà Đông,Không rõ,Không rõ,Không rõ,5.0,4.5,4.0
18.9,79.5,19.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.5,4.0
10.2,36.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.0,5.0
15.0,38.0,4.0,Hai Bà Trưng,Không rõ,Đầy đủ,Không rõ,5.0,6.0,5.0
32.5,75.0,9.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,5.0,5.0
6.0,32.0,3.0,Long Biên,Tây,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.0,3.2
3.1,50.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
13.8,38.0,4.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.1,6.0
6.2,15.0,4.0,Ba Đình,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.0,2.4
14.8,83.0,4.0,Tây Hồ,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,3.0,7.0,4.5
21.9,71.4,21.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,5.0,4.0
7.8,33.0,5.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,3.8,3.0
13.2,55.0,12.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,6.5,4.0
31.0,55.0,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,8.0
22.8,145.0,24.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,4.2,4.0
17.9,73.3,20.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.0,3.0
25.0,60.0,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,8.0
2.8,32.0,3.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
26.0,60.0,5.0,Cầu Giấy,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,6.0,4.5,6.0
2.75,30.0,3.0,Hà Đông,Không rõ,Không rõ,Không rõ,5.0,4.5,4.0
17.5,65.0,5.0,Tây Hồ,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
26.0,50.0,4.0,Ba Đình,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,6.2,12.0
29.0,80.0,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,8.5,8.0
16.8,50.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.2,4.0
13.0,49.0,4.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,3.0
14.6,52.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.5,4.0
12.8,52.0,4.0,Long Biên,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.0,6.0
11.0,52.0,10.0,Hoàng Mai,Tây,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.25,4.0
14.3,78.0,4.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.5,3.0
13.5,46.0,4.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,3.0
10.5,40.0,10.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.2,4.0
22.0,50.0,4.0,Đống Đa,Không rõ,Không rõ,Không rõ,6.0,5.0,6.0
13.5,42.0,4.0,Hai Bà Trưng,Không rõ,Đầy đủ,Không rõ,6.0,4.5,3.0
7.0,25.0,3.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,6.0,5.0
11.0,52.0,3.0,Long Biên,Nam,Đầy đủ,Sổ đỏ/Sổ hồng,3.0,4.0,3.0
6.8,30.0,3.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,5.0
10.5,40.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,3.3
9.99,40.0,4.0,Đống Đa,Không rõ,Không rõ,Không rõ,5.0,4.5,3.3
8.0,37.0,3.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
8.6,46.0,4.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
13.0,45.0,4.0,Long Biên,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,4.0
14.2,80.0,4.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,5.0,3.5
15.68,55.0,16.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
7.8,51.34,4.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,4.0
14.8,42.0,3.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,4.0
7.8,32.0,3.0,Hoàng Mai,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,6.0,4.25,4.0
18.8,62.0,10.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.2,4.0
16.0,80.0,17.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
13.9,45.0,3.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.0,4.0
10.4,35.0,3.0,Bắc Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,3.0
10.99,38.0,4.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.5,4.0
13.0,64.0,9.0,Cầu Giấy,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.8,6.0
22.3,50.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.5,12.0
8.5,35.0,5.0,Bắc Từ Liêm,Đông,Không rõ,Sổ đỏ/Sổ hồng,5.0,8.0,5.0
15.5,80.0,19.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.8,6.0
13.0,55.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
6.75,40.0,5.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
20.0,75.0,3.0,Hai Bà Trưng,Đông,Đầy đủ,Sổ đỏ/Sổ hồng,3.0,5.0,5.0
8.6,37.0,3.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.8,6.0
7.9,52.0,4.0,Hoài Đức,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.6,3.25
26.5,70.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,4.5,3.3
19.8,52.0,5.0,Thanh Xuân,Không rõ,Không rõ,Không rõ,4.0,4.2,4.0
42.5,85.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
34.5,65.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,5.0,6.0
34.5,80.0,4.0,Ba Đình,Không rõ,Không rõ,Không rõ,5.0,5.0,4.0
18.3,55.0,5.0,Thanh Xuân,Không rõ,Không rõ,Không rõ,5.0,4.2,4.0
23.2,58.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,3.3
23.5,73.0,4.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.4,4.0
28.5,120.0,5.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
13.2,58.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.5,3.3
32.9,82.0,6.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.0,3.3
17.9,45.0,4.0,Bắc Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,6.0,5.0
9.2,39.0,3.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
18.8,55.0,4.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,6.0,5.0
19.4,80.0,17.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,5.0,3.0
16.4,55.0,12.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,3.3
12.8,48.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
24.0,61.0,5.0,Đống Đa,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
9.5,46.0,4.0,Thanh Xuân,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,7.0,4.2,3.0
12.0,37.0,4.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.6,2.5
6.9,24.0,4.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,6.0,5.0
13.3,80.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,7.8,3.0
16.5,46.0,4.0,Thanh Xuân,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,4.6,3.2
7.2,24.0,3.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,6.0,5.0
15.0,55.0,16.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,7.0,4.4,25.0
9.5,52.0,6.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
14.0,48.0,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,5.0
13.0,52.0,6.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.0,25.0
13.9,79.0,8.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,5.0,4.5,3.0
13.5,60.0,19.0,Bắc Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,6.0,5.0
55.0,88.0,5.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
22.3,56.0,4.0,Đống Đa,Đông,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.3,7.0
5.6,59.0,5.0,Khác,Đông - Nam,Cơ bản,Sổ đỏ/Sổ hồng,4.0,5.0,3.0
8.6,39.0,4.0,Hoàng Mai,Không rõ,Không rõ,Không rõ,5.0,4.25,4.0
18.5,43.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.0,3.0
36.5,90.0,18.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,9.0,5.0,4.0
17.8,65.0,5.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.5
13.8,38.0,4.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.1,8.0
7.85,35.0,4.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,4.0
17.5,42.0,6.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.6,8.0
18.0,42.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.2,2.2
12.3,34.0,3.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.0,5.0
12.8,46.0,4.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,5.0
15.0,38.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,5.0,4.5,3.0
9.5,40.0,3.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
23.8,60.0,3.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.5,6.0
12.39,38.0,5.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.5,8.0
32.5,75.0,9.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,5.0,4.0
7.5,53.0,7.0,Hà Đông,Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,2.5
27.5,65.8,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.5,12.0
16.5,75.0,17.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,4.5,3.3
17.0,75.0,15.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.8,6.0
8.99,26.6,3.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,4.0
23.9,55.0,5.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.2,3.5
50.0,150.0,4.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,14.5,4.0
83.0,225.0,2.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,1.0,6.0,5.0
62.0,132.0,9.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,9.0,6.5,6.0
68.0,126.0,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.8,6.0
3.5,31.0,4.0,Khác,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.6,3.0
8.31,30.0,3.0,Hoàng Mai,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,3.8,4.0
3.8,35.0,2.0,Hoàng Mai,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,3.0,4.0,4.0
4.5,25.0,2.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,2.0,4.0,4.0
4.5,55.0,4.0,Khác,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,5.0,3.0
3.5,45.0,4.0,Hoài Đức,Tây - Bắc,Cơ bản,Sổ đỏ/Sổ hồng,4.0,4.0,3.0
2.8,32.0,3.0,Hà Đông,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,4.0,3.0
5.0,22.0,3.0,Đống Đa,Không rõ,Không rõ,Khác,5.0,4.0,3.3
11.5,71.0,4.0,Đống Đa,Không rõ,Không rõ,Khác,5.0,6.0,3.3
6.0,30.0,3.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,3.3
13.9,62.0,15.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,3.0
5.0,30.0,1.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.25,4.0
8.0,35.0,3.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,3.5
8.5,38.0,3.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
19.9,82.0,25.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,5.0,4.0
15.8,50.0,5.0,Tây Hồ,Không rõ,Không rõ,Không rõ,5.0,6.0,5.0
46.0,700.0,1.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,1.0,5.0,4.0
10.8,49.0,7.0,Đống Đa,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,3.21,3.0
7.5,48.0,4.0,Hoàng Mai,Không rõ,Không rõ,Không rõ,4.0,4.2,6.0
15.2,45.0,5.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,5.0
9.98,43.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.2,4.0
16.96,59.5,5.0,Hoàng Mai,Đông,Không nội thất,Sổ đỏ/Sổ hồng,3.0,4.3,4.5
24.5,100.0,4.0,Long Biên,Không rõ,Không rõ,Không rõ,5.0,5.0,5.0
6.75,31.0,3.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.1,2.5
8.5,48.0,6.0,Long Biên,Nam,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
7.2,17.8,4.0,Tây Hồ,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.0,2.0
14.95,42.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.5,4.5,3.5
25.0,129.0,5.0,Hoàng Mai,Không rõ,Không rõ,Không rõ,5.0,4.25,4.0
7.7,42.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,5.0
14.9,61.5,18.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.2,4.0
18.0,68.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,5.4,2.8
17.95,60.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
19.5,45.0,3.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,3.0,5.0,6.0
24.0,87.0,4.5,Bắc Từ Liêm,Không rõ,Không rõ,Không rõ,5.0,6.0,5.0
21.0,64.0,6.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,3.0
12.9,60.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,8.4,3.0
6.8,30.0,3.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.9,2.0
5.15,54.0,3.0,Khác,Tây - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,5.0,5.0
13.89,46.0,9.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,3.3
13.89,46.0,9.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
48.5,210.0,6.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,13.0,5.0
13.89,46.0,9.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.5,3.3
13.89,46.0,9.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.5,3.3
20.0,75.0,5.0,Tây Hồ,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,6.0,5.0
7.65,40.0,3.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
16.5,55.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,6.0,6.0
7.0,43.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.0,4.0
1.55,48.0,2.0,Khác,Không rõ,Cơ bản,HĐMB,2.0,5.0,4.0
16.8,46.0,3.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.5,3.0
7.7,30.0,4.0,Bắc Từ Liêm,Đông - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,50.0
7.1,29.0,3.0,Cầu Giấy,Đông - Nam,Không rõ,Không rõ,6.0,4.1,3.5
6.0,35.0,3.0,Long Biên,Đông,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,2.6
6.3,35.0,5.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,7.0,3.5,4.0
23.9,68.0,4.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.5,10.0
26.9,52.0,4.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.2,4.0
9.85,34.0,8.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.2,4.0
20.0,65.0,14.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.0,3.0
33.5,110.0,5.0,Tây Hồ,Không rõ,Không rõ,Không rõ,5.0,6.0,5.0
11.8,40.0,4.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.7,3.0
12.5,42.0,10.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,3.5
19.0,70.0,24.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,9.0,5.5,3.0
7.2,30.4,3.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.25,4.0
14.5,45.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
29.8,58.0,6.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,7.0
8.6,50.0,4.0,Hoàng Mai,Không rõ,Không rõ,Không rõ,5.0,4.25,3.0
20.0,75.0,18.0,Bắc Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,6.0,2.6
11.0,60.0,9.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
10.85,35.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,2.5
22.0,70.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,3.5,3.0
5.35,27.6,1.0,Khác,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,1.0,5.0,4.0
14.2,60.0,5.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,3.5,4.0
9.5,35.0,2.0,Đống Đa,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,3.0,3.0,6.0
13.8,46.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.5,2.5
15.8,36.0,5.0,Tây Hồ,Không rõ,Không rõ,Không rõ,5.0,6.0,5.0
7.0,40.0,4.0,Nam Từ Liêm,Nam,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.6,2.5
8.3,43.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
